# num_greedy 30
102 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
103 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
104 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
105 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
106 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
107 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
108 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
109 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
110 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
111 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
112 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
113 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
114 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
115 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
116 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
117 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
118 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
119 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
120 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
121 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
122 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
123 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
124 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
125 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
126 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
127 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
128 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
129 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
130 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
131 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
132 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
